# #pts: 65889; ranges: 61,71
519,19,64
520,47,68
521,37,67
522,6,62
523,42,68
524,49,69
525,56,69
526,37,67
527,7,62
528,35,67
529,26,65
530,40,67
531,13,63
532,45,68
533,47,68
534,46,68
535,39,67
536,30,66
537,46,68
538,37,67
539,8,62
540,45,68
541,29,66
542,28,66
543,16,63
544,2,61
545,39,67
546,42,67
547,16,64
548,49,69
549,34,66
550,39,67
551,35,67
552,39,67
553,47,68
554,36,67
555,18,64
556,54,69
557,39,67
558,30,66
559,35,67
560,36,67
561,31,66
562,31,66
563,38,67
564,12,63
565,39,67
566,34,66
567,16,64
568,16,63
569,4,62
570,10,62
571,2,61
572,35,66
573,19,64
574,32,66
575,43,68
576,45,68
577,54,69
578,38,67
579,16,64
580,5,62
581,2,61
582,42,68
583,44,68
584,17,64
585,20,64
586,28,65
587,0,60
588,16,64
589,43,68
590,31,66
591,25,65
592,4,62
593,33,66
594,45,68
595,42,68
596,32,66
597,25,65
598,48,68
599,39,67
600,48,68
601,22,65
602,39,67
603,53,69
604,4,62
605,0,53
606,8,62
607,41,67
608,7,61
609,40,67
610,46,68
611,33,66
612,23,64
613,26,65
614,39,67
615,27,65
616,31,66
617,15,63
618,0,57
619,28,66
620,24,65
621,47,68
622,23,65
623,38,67
624,49,68
625,12,63
626,40,67
627,31,66
628,26,66
629,18,64
630,41,68
631,32,66
632,25,65
633,35,66
634,2,61
635,0,58
636,34,67
637,27,65
638,24,65
639,28,65
640,37,67
641,31,66
642,11,63
643,28,65
644,45,68
645,44,68
646,15,64
647,44,68
648,50,68
649,40,67
650,20,64
651,15,63
652,11,62
653,21,65
654,16,63
655,17,64
656,45,68
657,42,67
658,12,63
659,24,65
660,25,65
661,11,64
662,45,68
663,13,63
664,45,68
665,33,66
666,41,67
667,26,65
668,21,64
669,33,66
670,40,67
671,17,64
672,17,64
673,29,66
674,45,68
675,32,66
676,35,66
677,26,65
678,30,66
679,41,67
680,42,68
681,28,65
682,43,68
683,26,65
684,16,63
685,47,68
686,39,67
687,32,66
688,31,66
689,38,67
690,44,68
691,13,63
692,50,69
693,32,66
694,44,68
695,31,66
696,39,67
697,33,66
698,30,66
699,46,68
700,24,65
701,43,68
702,44,68
703,15,64
704,34,66
705,39,67
706,19,64
707,46,68
708,3,61
709,2,60
710,4,61
711,3,61
712,42,68
713,0,59
714,38,67
715,47,68
716,6,63
717,4,62
718,14,64
719,19,64
720,16,63
721,7,62
722,6,62
723,17,63
724,7,63
725,17,64
726,5,61
727,24,65
728,9,63
729,25,65
730,34,66
731,29,66
732,34,66
733,28,66
734,1,58
735,9,63
736,37,67
737,2,61
738,5,62
739,8,62
740,2,62
741,3,61
742,3,61
743,4,61
744,1,61
745,41,67
746,33,66
747,26,65
748,24,65
749,27,66
750,28,66
751,25,65
752,32,66
753,27,65
754,30,66
755,31,66
756,21,65
757,20,65
758,38,67
759,18,64
760,29,66
761,10,63
762,29,66
763,20,65
764,31,66
765,29,66
766,33,67
767,28,66
768,19,64
769,39,67
770,52,69
771,9,63
772,55,69
773,26,65
774,45,68
775,49,69
776,54,69
777,38,67
778,40,67
779,56,69
780,37,67
781,43,68
782,23,65
783,44,68
784,39,67
785,0,57
786,36,67
787,11,63
788,4,62
789,6,62
790,2,62
791,3,61
792,2,62
793,0,56
794,0,57
795,0,59
796,7,62
797,13,63
798,6,61
799,0,59
800,25,65
801,0,60
802,35,67
803,41,67
804,46,68
805,8,63
806,54,69
807,0,58
808,6,62
809,2,59
810,2,59
811,23,65
812,39,67
813,19,64
814,6,61
815,33,66
816,30,66
817,35,66
818,33,66
819,31,66
820,31,66
821,31,66
822,19,64
823,36,67
824,0,7
825,19,64
826,0,55
827,43,68
828,22,65
829,7,63
830,7,62
831,1,58
832,4,62
833,28,66
834,17,64
835,9,63
836,34,67
837,41,67
838,19,64
839,57,69
840,51,69
841,15,63
842,0,61
843,2,57
844,3,60
845,0,56
846,11,62
847,1,60
848,1,61
849,1,61
850,1,61
851,3,59
852,0,59
853,2,60
854,37,67
855,26,65
856,47,68
857,40,67
858,51,69
859,54,69
860,47,68
861,40,67
862,27,66
863,33,66
864,32,66
865,0,59
866,45,68
867,13,64
868,34,66
869,10,63
870,33,66
871,37,67
872,0,58
873,1,58
874,38,67
875,31,66
876,34,66
877,5,62
878,12,63
879,17,64
880,50,69
881,29,66
882,6,62
883,47,68
884,44,68
885,47,68
886,56,69
887,53,69
888,26,66
889,46,68
890,36,67
891,38,67
892,13,63
893,36,67
894,41,67
895,41,67
896,9,63
897,49,69
898,0,55
899,5,62
900,8,63
901,6,62
902,53,69
903,19,64
904,4,62
905,28,65
906,5,61
907,32,66
908,40,67
909,24,65
910,31,66
911,12,63
912,33,66
913,44,68
914,48,68
915,38,67
916,20,64
917,2,60
918,1,60
919,2,60
920,0,60
921,1,60
922,7,61
923,8,62
924,11,63
925,10,62
926,44,68
927,33,66
928,12,63
929,29,66
930,52,69
931,48,68
932,0,58
933,0,58
934,24,65
935,22,65
936,0,59
937,19,64
938,1,60
939,2,62
940,0,54
941,37,67
942,41,68
943,1,60
944,6,62
945,30,66
946,0,59
947,2,61
948,41,67
949,17,64
950,2,60
951,15,63
952,4,62
953,32,66
954,24,65
955,24,65
956,33,66
957,22,64
958,42,68
959,0,58
960,41,67
961,45,68
962,34,66
963,21,64
964,50,68
965,19,64
966,26,65
967,4,61
968,41,67
969,21,65
970,42,68
971,1,60
972,2,61
973,4,61
974,4,62
975,9,63
976,2,60
977,1,60
978,2,61
979,1,61
980,0,58
981,27,65
982,42,67
983,43,67
984,14,63
985,12,63
986,11,62
987,12,63
988,12,63
989,40,67
990,33,66
991,36,66
992,47,68
993,20,64
994,1,60
995,2,59
996,6,61
997,19,64
998,28,66
999,4,62
1000,29,66
1001,31,66
1002,39,67
1003,0,56
1004,35,67
1005,33,67
1006,25,65
1007,29,66
1008,36,67
1009,42,68
1010,6,62
1011,42,67
1012,34,67
1013,43,68
1014,27,65
1015,23,65
1016,37,67
1017,29,65
1018,17,63
1019,50,68
1020,41,67
1021,31,66
1022,44,68
1023,24,64
1024,2,60
1025,12,62
1026,21,64
1027,34,66
1028,51,68
1029,36,66
1030,36,67
1031,10,63
1032,36,67
1033,24,65
1034,23,65
1035,50,69
1036,1,61
1037,41,67
1038,2,61
1039,35,67
1040,52,69
1041,5,62
1042,20,64
1043,52,69
1044,47,68
1045,24,65
1046,26,64
1047,33,66
1048,20,64
1049,47,68
1050,17,64
1051,13,63
1052,16,64
1053,24,65
1054,19,64
1055,38,67
1056,44,68
1057,50,69
1058,41,67
1059,41,67
1060,41,67
1061,4,59
1062,25,65
1063,10,63
1064,22,65
1065,44,68
1066,32,66
1067,17,64
1068,15,64
1069,51,69
1070,33,66
1071,31,66
1072,25,65
1073,39,67
1074,7,62
1075,21,64
1076,28,65
1077,5,62
1078,25,65
1079,13,63
1080,40,67
1081,12,63
1082,12,62
1083,6,60
1084,17,64
1085,46,68
1086,25,65
1087,15,63
1088,19,64
1089,25,65
1090,25,65
1091,0,58
1092,18,64
1093,3,60
1094,11,62
1095,12,63
1096,3,61
1097,24,64
1098,2,61
1099,0,58
1100,12,62
1101,0,52
1102,19,63
1103,46,68
1104,36,67
1105,22,64
1106,44,68
1107,14,62
1108,0,59
1109,11,62
1110,19,63
1111,17,63
1112,8,60
1113,11,62
1114,4,60
1115,0,60
1116,9,62
1117,38,67
1118,29,66
1119,39,67
1120,24,65
1121,37,67
1122,53,69
1123,48,68
1124,48,68
1125,3,60
1126,2,61
1127,3,61
1128,1,60
1129,1,59
1130,0,57
1131,3,60
1132,1,60
1133,30,66
1134,35,67
1135,29,66
1136,43,68
1137,26,65
1138,27,65
1139,11,63
1140,37,67
1141,30,66
1142,31,66
1143,21,64
1144,40,67
1145,2,61
1146,5,61
1147,6,61
1148,38,67
1149,31,66
1150,45,68
1151,33,66
1152,24,64
1153,16,62
1154,33,66
1155,47,68
1156,3,61
1157,16,64
1158,45,68
1159,29,66
1160,29,66
1161,41,67
1162,27,65
1163,0,56
1164,1,57
1165,47,68
1166,42,68
1167,33,66
1168,36,67
1169,18,64
1170,24,65
1171,33,66
1172,21,65
1173,21,64
1174,0,58
1175,5,62
1176,24,65
1177,33,66
1178,22,65
1179,11,63
1180,17,64
1181,41,67
1182,22,65
1183,37,67
1184,43,67
1185,33,66
1186,21,64
1187,16,63
1188,2,59
1189,15,63
1190,3,59
1191,16,62
1192,11,62
1193,3,59
1194,6,61
1195,5,61
1196,0,59
1197,0,58
1198,4,61
1199,20,63
1200,31,65
1201,26,65
1202,44,68
1203,41,67
1204,51,69
1205,0,60
1206,1,61
1207,37,67
1208,24,65
1209,40,67
1210,2,61
1211,42,67
1212,21,65
1213,28,65
1214,39,67
1215,37,67
1216,19,64
1217,52,69
1218,19,64
1219,26,65
1220,4,61
1221,18,64
1222,15,63
1223,14,64
1224,38,67
1225,46,68
1226,41,67
1227,32,66
1228,32,66
1229,25,65
1230,19,63
1231,12,62
1232,45,68
1233,45,68
1234,47,68
1235,26,65
1236,44,68
1237,41,68
1238,25,65
1239,12,63
1240,46,68
1241,52,69
1242,20,65
1243,32,66
1244,39,67
1245,24,65
1246,26,65
1247,27,65
1248,10,63
1249,15,64
1250,45,68
1251,28,65
1252,29,66
1253,19,64
1254,40,67
1255,16,63
1256,20,65
1257,23,65
1258,28,65
1259,40,67
1260,40,67
1261,3,61
1262,9,62
1263,44,68
1264,0,57
1265,0,60
1266,38,67
1267,11,62
1268,20,64
1269,5,62
1270,4,62
1271,23,65
1272,27,66
1273,40,67
1274,31,66
1275,10,62
1276,27,65
1277,34,66
1278,40,67
1279,41,67
1280,43,68
1281,27,65
1282,1,60
1283,42,68
1284,34,67
1285,23,65
1286,19,64
1287,38,67
1288,15,63
1289,45,68
1290,36,67
1291,30,66
1292,38,67
1293,1,60
1294,28,65
1295,24,65
1296,5,61
1297,0,56
1298,33,66
1299,49,69
1300,1,59
1301,40,67
1302,48,69
1303,17,64
1304,0,57
1305,35,66
1306,35,67
1307,22,65
1308,15,63
1309,39,67
1310,31,66
1311,37,67
1312,43,68
1313,40,67
1314,26,65
1315,3,61
1316,37,67
1317,0,58
1318,5,62
1319,1,61
1320,1,60
1321,32,66
1322,30,66
1323,6,62
1324,13,63
1325,24,65
1326,18,64
1327,13,63
1328,19,64
1329,18,64
1330,15,64
1331,39,67
1332,19,64
1333,36,67
1334,20,64
1335,52,69
1336,2,61
1337,0,57
1338,41,67
1339,33,66
1340,13,63
1341,55,69
1342,36,67
1343,40,67
1344,38,67
1345,32,66
1346,37,67
1347,32,66
1348,32,66
1349,42,68
1350,51,69
1351,34,66
1352,23,64
1353,2,60
1354,3,61
1355,17,64
1356,17,64
1357,23,64
1358,3,59
1359,33,66
1360,19,64
1361,4,60
1362,0,59
1363,16,63
1364,30,66
1365,0,59
1366,11,63
1367,23,65
1368,26,65
1369,21,65
1370,39,67
1371,3,61
1372,8,62
1373,50,69
1374,30,66
1375,2,61
1376,1,60
1377,1,60
1378,41,67
1379,28,66
1380,26,65
1381,8,62
1382,5,62
1383,6,62
1384,2,62
1385,4,61
1386,9,62
1387,1,60
1388,3,61
1389,4,61
1390,11,62
1391,23,64
1392,22,65
1393,0,55
1394,38,67
1395,47,68
1396,10,63
1397,10,62
1398,2,60
1399,13,63
1400,45,68
1401,0,56
1402,0,55
1403,22,65
1404,19,64
1405,1,61
1406,5,62
1407,34,66
1408,36,67
1409,31,66
1410,34,66
1411,36,67
1412,23,65
1413,11,62
1414,44,68
1415,29,66
1416,46,68
1417,7,62
1418,11,63
1419,29,66
1420,49,68
1421,14,63
1422,23,64
1423,28,66
1424,0,59
1425,6,61
1426,40,67
1427,29,66
1428,21,64
1429,20,64
1430,14,63
1431,25,65
1432,11,63
1433,25,65
1434,1,61
1435,3,61
1436,20,64
1437,1,61
1438,39,67
1439,32,66
1440,12,63
1441,40,67
1442,1,59
1443,1,59
1444,42,68
1445,28,66
1446,12,62
1447,35,67
1448,28,65
1449,46,68
1450,28,65
1451,7,61
1452,23,64
1453,1,60
1454,12,63
1455,10,62
1456,11,62
1457,2,58
1458,16,64
1459,27,65
1460,36,67
1461,47,68
1462,43,68
1463,18,64
1464,14,64
1465,22,64
1466,37,67
1467,26,65
1468,39,67
1469,0,57
1470,18,64
1471,1,61
1472,50,69
1473,18,64
1474,2,60
1475,4,62
1476,24,65
1477,33,66
1478,33,66
1479,14,63
1480,38,67
1481,18,64
1482,50,69
1483,28,65
1484,50,69
1485,43,68
1486,28,66
1487,29,66
1488,25,65
1489,7,63
1490,4,62
1491,23,65
1492,42,68
1493,47,68
1494,18,63
1495,13,63
1496,36,67
1497,29,66
1498,13,62
1499,6,63
1500,0,60
1501,2,61
1502,38,67
1503,34,66
1504,48,68
1505,58,69
1506,0,55
1507,5,62
1508,42,67
1509,23,65
1510,20,65
1511,39,67
1512,39,67
1513,45,68
1514,18,64
1515,50,68
1516,21,64
1517,46,68
1518,0,60
1519,24,65
1520,7,63
1521,1,60
1522,45,68
1523,39,67
1524,22,65
1525,37,67
1526,11,63
1527,45,68
1528,48,68
1529,7,61
1530,3,61
1531,3,61
1532,1,60
1533,11,63
1534,21,64
1535,1,60
1536,43,68
1537,31,66
1538,52,69
1539,35,67
1540,12,63
1541,7,62
1542,26,65
1543,0,60
1544,2,61
1545,5,62
1546,40,67
1547,18,64
1548,33,66
1549,34,66
1550,34,67
1551,1,59
1552,6,62
1553,44,68
1554,29,66
1555,40,67
1556,30,66
1557,39,67
1558,8,62
1559,11,63
1560,18,64
1561,36,67
1562,6,62
1563,13,63
1564,3,61
1565,3,61
1566,3,62
1567,2,61
1568,24,65
1569,25,65
1570,24,65
1571,4,61
1572,17,64
1573,0,60
1574,3,61
1575,21,64
1576,11,63
1577,19,64
1578,31,66
1579,18,64
1580,36,67
1581,21,64
1582,37,67
1583,23,65
1584,22,65
1585,42,68
1586,10,62
1587,0,60
1588,5,62
1589,11,63
1590,39,67
1591,10,63
1592,8,62
1593,24,65
1594,32,66
1595,39,67
1596,48,68
1597,41,68
1598,0,60
1599,42,67
1600,46,68
1601,30,66
1602,31,66
1603,37,67
1604,34,66
1605,4,62
1606,35,67
1607,7,62
1608,6,62
1609,12,63
1610,13,63
1611,1,60
1612,0,52
1613,0,57
1614,35,67
1615,28,66
1616,13,62
1617,31,65
1618,2,60
1619,43,68
1620,43,68
1621,32,66
1622,24,65
1623,8,62
1624,27,65
1625,28,65
1626,23,64
1627,21,64
1628,1,60
1629,12,62
1630,13,62
1631,17,64
1632,24,65
1633,12,63
1634,8,62
1635,27,65
1636,11,63
1637,18,63
1638,15,63
1639,24,64
1640,25,65
1641,11,62
1642,4,61
1643,0,57
1644,8,61
1645,16,63
1646,4,61
1647,5,62
1648,4,62
1649,25,65
1650,27,65
1651,27,65
1652,44,68
1653,1,61
1654,3,61
1655,20,64
1656,3,61
1657,0,58
1658,14,63
1659,17,64
1660,6,61
1661,18,64
1662,7,62
1663,59,69
1664,40,67
1665,10,62
1666,0,58
1667,5,61
1668,0,58
1669,0,58
1670,0,58
1671,36,67
1672,27,65
1673,3,61
1674,6,62
1675,0,59
1676,15,64
1677,1,60
1678,13,63
1679,17,64
1680,13,63
1681,9,62
1682,21,64
1683,11,63
1684,14,63
1685,0,57
1686,29,66
1687,9,62
1688,21,64
1689,3,60
1690,40,67
1691,37,67
1692,27,66
1693,40,67
1694,20,64
1695,25,65
1696,14,62
1697,8,62
1698,4,61
1699,49,68
1700,30,65
1701,19,64
1702,3,61
1703,17,63
1704,15,63
1705,6,61
1706,19,63
1707,9,63
1708,35,67
1709,13,62
1710,4,62
1711,21,64
1712,45,68
1713,26,65
1714,1,61
1715,8,62
1716,1,59
1717,20,65
1718,4,61
1719,1,56
1720,12,63
1721,14,63
1722,10,63
1723,6,61
1724,1,59
1725,0,58
1726,2,60
1727,1,61
1728,13,62
1729,17,64
1730,0,55
1731,39,67
1732,33,66
1733,45,68
1734,7,63
1735,7,62
1736,0,56
1737,41,68
1738,29,66
1739,26,65
1740,19,64
1741,27,65
1742,30,65
1743,30,66
1744,12,63
1745,6,61
1746,21,65
1747,0,55
1748,22,65
1749,27,65
1750,28,65
1751,29,66
1752,24,65
1753,12,63
1754,0,58
1755,38,67
1756,11,63
1757,26,65
1758,26,65
1759,29,66
1760,36,67
1761,0,59
1762,34,67
1763,37,67
1764,37,67
1765,37,67
1766,2,60
1767,20,64
1768,0,58
1769,36,67
1770,34,67
1771,31,66
1772,30,66
1773,29,66
1774,26,65
1775,0,61
1776,11,63
1777,48,68
1778,40,67
1779,36,67
1780,0,58
1781,36,67
1782,25,65
1783,0,61
1784,0,60
1785,0,60
1786,5,61
1787,17,64
1788,12,63
1789,10,63
1790,10,63
1791,25,65
1792,46,68
1793,26,65
1794,3,61
1795,23,65
1796,13,63
1797,38,67
1798,7,62
1799,28,65
1800,27,65
1801,22,65
1802,7,62
1803,25,65
1804,35,67
1805,49,69
1806,37,67
1807,15,64
1808,29,66
1809,40,68
1810,41,67
1811,0,59
1812,34,67
1813,2,62
1814,16,64
1815,18,64
1816,25,65
1817,14,64
1818,5,62
1819,44,68
1820,2,61
1821,0,59
1822,0,61
1823,28,66
1824,4,61
1825,5,62
1826,2,61
1827,3,61
1828,0,57
1829,26,65
1830,34,66
1831,34,66
1832,46,68
1833,40,67
1834,36,67
1835,35,67
1836,18,64
1837,25,65
1838,38,67
1839,13,63
1840,0,59
1841,29,66
1842,32,66
1843,3,62
1844,20,64
1845,32,66
1846,38,67
1847,11,63
1848,1,60
1849,6,62
1850,1,59
1851,2,59
1852,24,65
1853,40,67
1854,42,67
1855,3,60
1856,31,66
1857,8,62
1858,1,59
1859,25,65
1860,28,65
1861,1,59
1862,2,60
1863,1,59
1864,3,60
1865,1,59
1866,13,63
1867,1,61
1868,20,64
1869,22,65
1870,11,63
1871,17,64
1872,24,65
1873,2,61
1874,45,68
1875,7,62
1876,29,66
1877,5,62
1878,41,67
1879,39,67
1880,18,64
1881,1,60
1882,10,63
1883,12,63
1884,30,66
1885,38,67
1886,4,62
1887,7,62
1888,6,60
1889,0,60
1890,36,67
1891,30,66
1892,29,66
1893,0,59
1894,1,61
1895,13,63
1896,30,66
1897,4,62
1898,0,59
1899,1,60
1900,27,65
1901,30,65
1902,1,60
1903,52,69
1904,13,63
1905,24,65
1906,32,66
1907,10,63
1908,5,61
1909,25,65
1910,8,62
1911,1,60
1912,50,69
1913,2,60
1914,33,66
1915,39,67
1916,26,65
1917,28,66
1918,31,66
1919,22,65
1920,0,58
1921,27,66
1922,30,66
1923,32,66
1924,1,57
1925,0,58
1926,37,67
1927,29,66
1928,1,61
1929,1,61
1930,15,63
1931,33,66
1932,32,66
1933,18,64
1934,26,65
1935,41,68
1936,19,64
1937,45,68
1938,44,68
1939,17,63
1940,33,66
1941,7,61
1942,13,63
1943,19,63
1944,44,68
1945,14,63
1946,0,58
1947,13,63
1948,11,63
1949,15,63
1950,6,62
1951,13,62
1952,11,62
1953,0,58
1954,1,59
1955,21,63
1956,27,65
1957,33,66
1958,0,56
1959,20,64
1960,32,66
1961,21,65
1962,38,67
1963,23,65
1964,5,61
1965,28,65
1966,31,66
1967,0,58
1968,4,61
1969,28,65
1970,41,68
1971,36,67
1972,42,68
1973,32,66
1974,31,66
1975,22,65
1976,3,61
1977,8,62
1978,3,60
1979,32,66
1980,3,61
1981,0,57
1982,34,67
1983,16,64
1984,17,64
1985,12,62
1986,28,65
1987,2,61
1988,24,65
1989,5,62
1990,30,66
1991,28,66
1992,15,64
1993,26,65
1994,1,58
1995,0,59
1996,9,61
1997,18,64
1998,13,63
1999,44,68
2000,0,58
2001,47,68
2002,55,69
2003,0,57
2004,8,62
2005,25,65
2006,11,63
2007,16,64
2008,28,66
2009,30,66
2010,16,64
2011,0,55
2012,0,57
2013,1,58
2014,18,63
2015,41,67
2016,14,63
2017,11,63
2018,13,63
2019,28,66
2020,46,68
2021,24,65
2022,7,62
2023,0,57
2024,0,58
2025,0,58
2026,1,59
2027,11,62
2028,2,60
2029,0,58
2030,23,65
2031,30,66
2032,19,64
2033,15,63
2034,29,66
2035,10,61
2036,43,68
2037,27,65
2038,18,64
2039,21,64
2040,3,61
2041,8,62
2042,13,63
2043,43,68
2044,35,67
2045,36,67
2046,27,65
2047,3,61
2048,38,67
2049,30,66
2050,38,67
2051,44,68
2052,6,62
2053,25,65
2054,20,64
2055,5,61
2056,0,58
2057,28,66
2058,3,61
2059,28,66
2060,32,66
2061,35,67
2062,19,64
2063,15,64
2064,17,64
2065,24,65
2066,3,61
2067,3,61
2068,4,61
2069,33,66
2070,35,67
2071,1,60
2072,0,61
2073,31,66
2074,0,58
2075,16,63
2076,39,67
2077,36,67
2078,5,62
2079,5,61
2080,19,64
2081,16,63
2082,10,63
2083,16,64
2084,0,57
2085,5,62
2086,8,62
2087,11,63
2088,19,63
2089,27,66
2090,27,66
2091,43,68
2092,16,63
2093,9,62
2094,9,62
2095,4,61
2096,3,60
2097,8,62
2098,4,61
2099,0,59
2100,4,61
2101,9,62
2102,0,59
2103,9,62
2104,2,61
2105,4,62
2106,36,67
2107,39,67
2108,0,57
2109,30,66
2110,0,58
2111,27,65
2112,3,60
2113,2,59
2114,3,61
2115,24,65
2116,36,67
2117,13,63
2118,3,62
2119,17,64
2120,7,62
2121,1,59
2122,37,67
2123,29,66
2124,41,68
2125,28,66
2126,41,68
2127,11,63
2128,8,61
2129,17,64
2130,16,64
2131,35,66
2132,5,61
2133,1,58
2134,27,65
2135,13,63
2136,2,60
